Employee ID,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,Months
fffe32003900390038003200,Male,Service,No,3,6.0,6.4,0.51,44
fffe31003500320032003000,Female,Service,No,2,4.0,6.9,0.5,48
fffe32003900350036003600,Female,Service,No,2,5.0,6.0,0.55,43
fffe32003800320038003800,Female,Service,Yes,3,5.0,6.5,0.5,44
fffe33003400370037003000,Female,Product,Yes,1,2.0,5.7,0.48,38
fffe3200350034003000,Male,Service,No,2,5.0,7.6,0.6,47
fffe31003700340039003100,Male,Service,No,3,5.0,6.0,0.53,38
fffe31003400370039003700,Female,Product,Yes,1,3.0,5.6,0.34,37
fffe33003300350035003700,Female,Product,Yes,3,5.0,5.7,0.39,38
fffe3200390038003500,Female,Service,No,3,4.0,6.3,0.43,38
fffe32003300310033003700,Male,Service,Yes,3,7.0,6.7,0.63,39
fffe33003200310034003000,Male,Service,Yes,3,6.0,4.7,0.43,44
fffe3500300038003300,Female,Product,Yes,2,4.0,3.9,0.32,42
fffe32003400390036003200,Male,Service,Yes,1,4.0,3.8,0.33,42
fffe31003600330031003500,Female,Product,Yes,0,1.0,3.9,0.21,41
fffe32003200390038003700,Male,Service,No,4,8.0,6.7,0.65,43
fffe33003000390039003100,Female,Product,Yes,2,2.0,3.5,0.27,46
fffe33003000300037003700,Female,Service,No,3,8.0,7.9,0.76,42
fffe32003000390039003700,Female,Service,Yes,1,1.0,2.0,0.04,42
fffe32003600380038003500,Female,Product,No,0,1.0,1.7,0.13,37
fffe3900340032003800,Female,Product,Yes,1,4.0,6.7,0.5,48
fffe3700320030003100,Female,Service,Yes,1,3.0,3.2,0.11,38
fffe31003000380032003000,Female,Product,Yes,1,2.0,4.9,0.42,44
fffe32003000380034003700,Male,Service,No,3,6.0,8.8,0.7,38
fffe32003700390037003600,Male,Service,Yes,3,5.0,6.2,0.41,40
fffe31003900350030003000,Male,Product,No,1,3.0,4.2,0.25,41
fffe31003200360035003400,Female,Product,Yes,0,2.0,3.3,0.18,43
fffe33003000390039003200,Female,Service,No,1,2.0,5.2,0.28,48
fffe32003700300030003900,Male,Service,Yes,2,3.0,6.4,0.44,48
fffe31003000300036003700,Female,Product,No,3,6.0,6.6,0.52,41
fffe31003700390032003500,Female,Service,Yes,1,2.0,4.8,0.28,46
fffe31003900370032003900,Female,Product,No,2,5.0,6.2,0.53,45
fffe31003900300038003900,Female,Service,Yes,0,2.0,4.7,0.27,44
fffe3600320033003700,Female,Service,No,0,1.0,3.1,0.14,39
fffe31003500350032003200,Female,Product,No,3,6.0,6.0,0.53,37
fffe32003300380036003600,Female,Service,Yes,1,2.0,3.3,0.24,42
fffe31003800320036003900,Female,Product,No,3,6.0,8.1,0.67,48
fffe32003600300031003000,Female,Product,Yes,2,4.0,6.2,0.38,40
fffe33003300350037003700,Male,Service,Yes,2,6.0,6.9,0.65,39
fffe31003300350033003700,Female,Service,No,1,3.0,5.5,0.46,39
fffe33003200360038003800,Female,Service,No,3,5.0,4.2,0.31,47
fffe3200320031003100,Female,Service,No,3,7.0,6.1,0.55,48
fffe370038003800,Female,Product,No,0,1.0,0.0,0.0,40
fffe360030003400,Female,Product,No,4,7.0,6.2,0.51,40
fffe33003200300031003200,Female,Product,Yes,1,3.0,4.7,0.23,45
fffe32003700360039003600,Female,Service,Yes,2,4.0,5.1,0.41,39
fffe33003100340030003200,Female,Service,No,1,2.0,4.7,0.27,43
fffe320031003200,Male,Service,Yes,1,3.0,6.1,0.41,41
fffe33003400310032003900,Female,Product,No,2,4.0,2.7,0.16,37
fffe3600390039003600,Male,Service,No,4,7.0,6.9,0.66,41
fffe32003400390032003800,Female,Service,Yes,3,6.0,5.9,0.49,47
fffe3100330032003200,Female,Service,No,1,3.0,4.4,0.29,43
fffe32003600390032003600,Male,Service,Yes,3,5.0,6.5,0.47,37
fffe33003100330034003900,Female,Service,Yes,2,4.0,4.6,0.31,42
fffe32003700350039003200,Female,Product,No,2,5.0,6.8,0.65,46
fffe32003700300034003200,Male,Product,Yes,2,5.0,6.5,0.51,46
fffe33003000310031003200,Male,Product,Yes,1,2.0,3.6,0.2,37
fffe33003000370030003400,Female,Service,Yes,1,2.0,3.9,0.25,42
fffe33003100330038003200,Male,Service,No,2,6.0,6.4,0.57,39
fffe33003100390039003500,Female,Service,Yes,3,5.0,5.2,0.48,39
fffe33003000300037003100,Male,Service,No,2,5.0,7.6,0.73,44
fffe31003100310031003600,Female,Service,Yes,0,1.0,3.8,0.22,41
fffe31003500320038003900,Female,Service,No,2,5.0,7.7,0.59,46
fffe3800310039003600,Male,Product,Yes,1,3.0,5.5,0.33,46
fffe31003700350034003000,Male,Service,No,2,5.0,7.4,0.55,41
fffe3600340035003000,Male,Service,No,1,4.0,4.8,0.36,48
fffe3400310037003400,Male,Service,Yes,1,3.0,4.2,0.27,39
fffe32003400320034003600,Female,Product,Yes,2,4.0,5.9,0.41,41
fffe32003200300030003000,Female,Service,No,3,6.0,6.0,0.53,47
fffe32003600340039003400,Female,Service,No,4,8.0,9.0,0.74,47
fffe32003100320031003400,Male,Product,No,2,6.0,6.7,0.54,44
fffe32003500360034003500,Male,Service,Yes,3,6.0,6.1,0.56,42
fffe3500340037003800,Male,Service,No,1,3.0,5.2,0.32,37
fffe31003700310033003300,Male,Service,No,4,7.0,6.7,0.51,47
fffe33003100320035003900,Female,Service,Yes,2,4.0,5.6,0.35,44
fffe31003900350039003800,Male,Service,No,1,2.0,5.3,0.49,41
fffe31003400300032003600,Female,Service,Yes,4,6.0,7.7,0.67,37
fffe3300340034003400,Female,Service,No,2,4.0,3.5,0.29,40
fffe32003900320034003800,Male,Service,No,2,4.0,4.7,0.4,39
fffe3400310031003400,Male,Service,Yes,3,6.0,5.0,0.35,47
fffe32003600310038003600,Female,Service,Yes,1,2.0,4.7,0.23,41
fffe31003000340032003400,Male,Product,Yes,1,4.0,6.4,0.41,39
fffe32003700390036003800,Male,Service,Yes,3,6.0,7.3,0.59,45
fffe32003200340035003000,Female,Product,Yes,1,4.0,5.1,0.39,38
fffe32003000300039003400,Female,Product,Yes,1,4.0,6.0,0.44,40
fffe31003200340036003200,Male,Service,No,4,7.0,7.6,0.68,44
fffe31003300340030003800,Male,Service,No,2,4.0,6.0,0.42,41
fffe32003300380032003700,Male,Service,Yes,3,5.0,6.3,0.44,47
fffe32003600370038003300,Female,Service,No,4,6.0,7.2,0.64,40
fffe32003400350036003900,Female,Service,No,2,3.0,3.4,0.18,40
fffe3100340030003400,Male,Service,No,2,4.0,5.9,0.39,40
fffe32003400360037003100,Female,Product,Yes,2,4.0,4.0,0.32,47
fffe31003200310034003800,Male,Service,No,2,6.0,6.1,0.58,42
fffe3600390034003300,Male,Service,Yes,4,7.0,5.6,0.49,42
fffe31003600340035003400,Male,Service,No,3,5.0,6.1,0.6,39
fffe32003700320039003600,Male,Service,No,2,6.0,8.1,0.65,37
fffe31003600350038003500,Female,Service,Yes,3,4.0,5.2,0.29,38
fffe31003100370037003800,Male,Service,Yes,0,1.0,3.1,0.17,42
fffe31003800340039003300,Female,Product,No,3,6.0,6.1,0.56,39
fffe3200340030003100,Female,Service,Yes,3,6.0,5.6,0.43,39
fffe31003800390039003900,Female,Service,Yes,1,2.0,4.5,0.29,43
fffe32003600330038003300,Male,Product,Yes,3,6.0,6.6,0.65,42
fffe32003200390036003000,Female,Service,No,4,7.0,7.0,0.6,38
fffe31003400300037003700,Female,Service,Yes,3,5.0,5.4,0.34,38
fffe3600380037003400,Female,Service,Yes,2,4.0,5.5,0.33,37
fffe31003600300033003900,Female,Service,Yes,3,6.0,4.6,0.35,45
fffe31003300320039003100,Male,Service,No,5,9.0,7.8,0.79,38
fffe31003300360031003500,Female,Service,Yes,1,4.0,4.8,0.41,47
fffe32003400300038003500,Male,Service,No,4,8.0,9.6,0.86,42
fffe33003200360037003700,Female,Service,Yes,3,7.0,8.0,0.8,39
fffe31003600320032003000,Female,Product,Yes,3,5.0,5.1,0.32,38
fffe33003300320032003800,Female,Service,No,3,6.0,8.7,0.76,41
fffe32003400370037003600,Female,Service,Yes,0,1.0,2.6,0.15,43
fffe32003600350037003200,Female,Product,No,3,5.0,5.7,0.54,43
fffe33003400380032003600,Male,Service,No,4,8.0,8.8,0.7,40
fffe31003800340033003300,Female,Service,No,3,7.0,7.7,0.57,42
fffe3300360038003800,Female,Product,No,1,3.0,5.5,0.44,39
fffe3500320034003200,Female,Product,No,3,6.0,4.9,0.32,43
fffe31003300370031003500,Female,Product,No,3,5.0,4.7,0.38,41
fffe33003400300033003300,Male,Product,No,4,7.0,9.2,0.82,44
fffe31003900380033003500,Male,Product,No,3,7.0,6.2,0.58,45
fffe32003200310036003200,Female,Service,No,5,10.0,9.5,0.94,44
fffe31003200360030003000,Female,Service,No,3,6.0,5.3,0.43,48
fffe32003400330032003600,Female,Service,Yes,1,4.0,6.8,0.5,43
fffe31003000320037003900,Female,Product,No,2,3.0,6.1,0.41,45
fffe32003800370037003400,Male,Service,Yes,2,3.0,3.3,0.25,45
fffe33003300300038003600,Male,Service,No,2,6.0,5.5,0.51,41
fffe31003100380030003900,Male,Service,No,2,7.0,8.8,0.8,40
fffe3100380031003700,Female,Service,No,2,4.0,5.7,0.36,37
fffe31003200340031003000,Female,Service,Yes,3,4.0,4.3,0.38,48
fffe32003300340032003800,Female,Product,Yes,1,4.0,6.2,0.41,45
fffe3100310031003000,Female,Product,No,3,5.0,7.1,0.64,43
fffe32003400350032003100,Female,Service,Yes,2,5.0,3.7,0.3,39
fffe32003600340030003300,Male,Product,No,3,6.0,5.7,0.44,40
fffe32003800320035003000,Male,Service,No,1,1.0,3.6,0.15,40
fffe33003200340036003500,Female,Service,No,4,8.0,7.5,0.71,40
fffe32003700360031003800,Male,Service,No,2,5.0,6.8,0.54,48
fffe32003300320038003700,Female,Service,Yes,2,3.0,5.7,0.44,48
fffe3100300032003800,Female,Service,No,1,2.0,0.7,0.0,43
fffe32003600330030003800,Female,Service,Yes,1,2.0,2.9,0.15,46
fffe3500350033003200,Female,Service,Yes,3,7.0,7.5,0.77,40
fffe31003400360038003100,Male,Service,No,2,3.0,6.3,0.48,43
fffe3700360037003600,Female,Service,Yes,2,4.0,5.6,0.43,46
fffe32003800380039003400,Male,Service,Yes,2,4.0,2.8,0.11,38
fffe32003600380039003300,Male,Service,Yes,2,6.0,7.5,0.76,39
fffe31003800380034003600,Male,Service,No,1,1.0,5.1,0.29,38
fffe3700370036003600,Male,Service,Yes,4,7.0,6.4,0.63,41
fffe31003000380032003100,Female,Service,Yes,3,7.0,7.1,0.58,44
fffe32003900340035003200,Female,Product,Yes,2,5.0,5.8,0.48,37
fffe3300300039003100,Male,Service,Yes,0,1.0,3.4,0.18,44
fffe32003100360035003500,Male,Product,No,3,5.0,7.3,0.6,37
fffe32003400300030003600,Male,Product,Yes,1,2.0,4.4,0.24,40
fffe33003000330037003300,Male,Service,No,1,3.0,4.8,0.39,40
fffe31003300340030003000,Male,Service,No,2,6.0,5.9,0.53,43
fffe32003600350032003600,Female,Service,Yes,2,3.0,4.4,0.34,42
fffe350035003400,Female,Product,Yes,1,4.0,5.4,0.41,47
fffe31003100320037003300,Female,Service,No,2,4.0,5.3,0.44,39
fffe3100300035003000,Female,Service,Yes,0,1.0,2.1,0.12,45
fffe33003100380032003700,Female,Service,Yes,3,5.0,6.7,0.45,37
fffe32003700360030003700,Male,Service,No,2,5.0,4.3,0.36,42
fffe350030003300,Male,Service,No,0,1.0,0.2,0.0,38
fffe33003400360036003500,Male,Service,Yes,2,3.0,4.0,0.31,45
fffe31003300300039003700,Female,Service,No,3,8.0,9.5,0.93,40
fffe3500350032003200,Female,Service,Yes,2,3.0,2.8,0.15,46
fffe3400350032003100,Female,Service,Yes,0,1.0,0.2,0.0,38
fffe33003400330031003000,Female,Product,No,3,5.0,5.1,0.38,45
fffe33003100370039003400,Male,Service,Yes,2,4.0,3.8,0.31,39
fffe32003700370033003400,Female,Service,Yes,1,2.0,5.2,0.27,38
fffe31003800340036003300,Male,Product,Yes,3,5.0,6.8,0.47,43
fffe3400360038003800,Male,Service,No,1,3.0,5.5,0.35,40
fffe32003100390034003400,Male,Product,No,3,6.0,7.0,0.69,48
fffe32003200390036003400,Male,Service,Yes,4,8.0,8.1,0.69,39
fffe32003600360038003500,Male,Service,Yes,2,4.0,5.0,0.38,45
fffe32003600360038003600,Male,Product,No,2,4.0,7.2,0.57,46
fffe32003500370032003300,Male,Service,Yes,2,5.0,7.7,0.58,45
fffe32003900310032003700,Female,Service,Yes,0,1.0,2.6,0.09,37
fffe32003100340036003100,Female,Service,Yes,2,4.0,6.0,0.46,47
fffe3600320034003600,Female,Service,Yes,0,1.0,3.2,0.12,46
fffe33003200360032003100,Male,Service,No,3,7.0,8.1,0.75,39
fffe31003300320035003400,Female,Product,Yes,2,3.0,1.2,0.05,44
fffe33003400360037003600,Male,Service,No,3,7.0,7.6,0.79,45
fffe3900370034003600,Male,Service,Yes,3,5.0,7.4,0.63,48
fffe31003400360036003700,Male,Service,Yes,3,5.0,5.4,0.42,45
fffe31003500350032003600,Male,Service,Yes,1,3.0,5.5,0.46,39
fffe3100330034003300,Male,Service,Yes,2,4.0,6.1,0.5,46
fffe31003700320034003100,Male,Product,Yes,2,3.0,5.6,0.32,42
fffe31003300300032003000,Female,Service,Yes,1,4.0,4.5,0.35,45
fffe3700330030003400,Male,Product,No,4,6.0,6.5,0.49,45
fffe31003000390030003100,Female,Service,Yes,0,2.0,2.6,0.16,41
fffe33003000360030003800,Female,Service,Yes,2,3.0,3.7,0.29,41
fffe32003000300033003600,Female,Service,Yes,2,4.0,4.8,0.36,45
fffe33003200390032003600,Female,Service,Yes,2,3.0,4.2,0.22,42
fffe32003300370036003300,Female,Service,No,2,4.0,3.3,0.11,46
fffe31003200380039003700,Female,Service,No,3,6.0,7.9,0.62,39
fffe33003200300036003100,Female,Service,No,2,5.0,7.2,0.53,47
fffe32003700300034003900,Female,Product,Yes,2,6.0,6.4,0.55,40
fffe32003800300031003800,Male,Product,Yes,0,1.0,3.8,0.2,41
fffe31003900350033003100,Female,Service,No,1,1.0,4.9,0.27,37
fffe31003000310031003300,Female,Service,No,2,3.0,6.0,0.42,39
fffe3900320035003300,Female,Service,No,1,4.0,6.1,0.56,42
fffe33003400300030003400,Female,Product,No,3,6.0,7.2,0.59,37
fffe3100330039003500,Female,Product,Yes,3,4.0,5.7,0.38,43
fffe3900340037003700,Male,Service,Yes,2,4.0,6.8,0.48,46
fffe31003900340030003400,Female,Product,Yes,1,2.0,5.1,0.37,45
fffe32003100300031003500,Male,Service,No,4,9.0,9.8,0.98,42
fffe3200380032003600,Male,Service,No,4,6.0,8.3,0.66,38
fffe32003800340032003700,Male,Service,Yes,1,1.0,3.3,0.2,41
fffe3200360035003900,Male,Service,Yes,4,7.0,7.8,0.64,41
fffe32003900380031003300,Female,Service,Yes,2,5.0,8.1,0.62,42
fffe32003000350037003100,Male,Product,No,2,4.0,3.2,0.27,43
fffe31003800350036003600,Male,Service,Yes,2,6.0,6.9,0.51,37
fffe32003300360038003500,Male,Product,Yes,2,6.0,8.3,0.74,38
fffe3200380032003200,Female,Service,No,4,9.0,9.3,1.0,44
fffe31003600300032003900,Male,Product,Yes,2,5.0,7.1,0.52,44
fffe3400350030003400,Male,Service,No,1,4.0,6.0,0.47,38
fffe3200330035003500,Male,Service,Yes,4,8.0,7.4,0.71,37
fffe33003100340037003500,Male,Service,No,1,4.0,4.6,0.36,42
fffe32003600300036003000,Female,Service,No,4,7.0,6.6,0.56,38
fffe3700320038003500,Male,Service,No,3,6.0,5.4,0.43,44
fffe33003000360030003500,Female,Service,No,4,6.0,8.4,0.65,42
fffe31003900310036003400,Female,Product,No,4,8.0,7.5,0.67,46
fffe32003800360033003100,Male,Product,No,4,8.0,8.5,0.91,38
fffe3800360039003600,Male,Product,No,3,5.0,5.4,0.5,43
fffe3800390032003600,Male,Product,No,2,4.0,5.4,0.36,46
fffe33003400390034003900,Female,Product,Yes,0,2.0,3.7,0.22,41
fffe32003900310035003800,Female,Service,No,3,4.0,6.3,0.46,40
fffe33003100300033003300,Male,Product,Yes,2,5.0,7.0,0.54,40
fffe33003400390035003200,Male,Service,Yes,1,2.0,5.0,0.31,40
fffe3500350031003000,Female,Service,No,3,8.0,8.3,0.71,44
fffe31003300330037003000,Male,Service,No,3,5.0,6.6,0.51,48
fffe32003600330036003400,Male,Product,No,2,3.0,4.7,0.29,37
fffe32003500390038003600,Male,Service,Yes,2,3.0,2.8,0.19,45
fffe3400300035003600,Female,Product,No,2,2.0,1.6,0.1,38
fffe33003400300036003500,Male,Service,No,2,4.0,6.6,0.44,42
fffe33003300310031003000,Male,Product,No,3,7.0,8.2,0.82,40
fffe33003000380037003600,Male,Service,No,2,5.0,5.9,0.4,44
fffe3800300034003000,Male,Service,Yes,2,4.0,6.3,0.46,37
fffe33003100330031003700,Male,Product,Yes,1,1.0,0.0,0.0,39
fffe32003000350034003300,Female,Service,Yes,3,4.0,5.9,0.49,37
fffe32003000350030003000,Male,Service,Yes,4,7.0,7.8,0.71,37
fffe33003000350030003900,Male,Service,Yes,2,3.0,4.8,0.38,38
fffe3300370035003300,Female,Service,No,2,5.0,6.3,0.55,40
fffe31003800320031003100,Female,Service,Yes,4,9.0,9.1,0.73,44
fffe31003600390034003100,Female,Service,Yes,3,5.0,6.5,0.51,38
fffe31003900370037003900,Female,Product,Yes,1,3.0,4.4,0.25,42
fffe31003500350037003600,Male,Service,No,2,4.0,5.0,0.41,46
fffe33003300350034003900,Female,Service,No,2,5.0,6.7,0.6,46
fffe32003200310032003900,Female,Service,Yes,0,1.0,3.6,0.17,47
fffe32003700390033003900,Female,Product,No,1,4.0,5.6,0.35,45
fffe31003800320039003500,Female,Service,Yes,3,5.0,5.1,0.35,45
fffe32003600310038003300,Female,Product,No,4,8.0,8.7,0.77,37
fffe3600310035003300,Female,Product,Yes,1,2.0,4.2,0.25,44
fffe3100320034003600,Male,Service,No,2,5.0,6.3,0.56,42
fffe3900340033003600,Male,Service,Yes,1,2.0,2.1,0.16,42
fffe33003200310037003500,Female,Service,Yes,2,4.0,4.1,0.33,39
fffe31003400310039003300,Female,Service,Yes,3,6.0,7.3,0.57,42
fffe3600350035003400,Female,Service,Yes,1,4.0,5.2,0.3,40
fffe31003600310030003800,Female,Service,Yes,1,4.0,4.4,0.39,39
fffe31003400360035003900,Male,Product,No,2,5.0,7.1,0.53,44
fffe31003600320036003000,Female,Service,No,2,6.0,7.0,0.68,40
fffe31003700350034003500,Male,Service,No,2,4.0,8.0,0.6,40
fffe31003800300034003400,Female,Service,No,0,1.0,2.6,0.2,43
fffe32003200380038003100,Male,Service,Yes,0,2.0,2.8,0.19,40
fffe32003200320037003000,Female,Product,No,4,8.0,7.8,0.7,41
fffe3200380032003400,Male,Service,Yes,2,4.0,5.0,0.47,37
fffe32003600300034003600,Female,Product,No,3,5.0,6.4,0.59,45
fffe33003300340033003400,Female,Product,Yes,5,9.0,7.8,0.79,42
fffe3400350038003100,Male,Product,Yes,0,1.0,1.0,0.09,41
fffe32003300330032003200,Female,Service,No,3,6.0,4.3,0.36,38
fffe3800320036003300,Female,Service,No,0,1.0,2.7,0.14,47
fffe3600390033003900,Male,Product,Yes,1,2.0,0.0,0.0,48
fffe31003100310031003800,Male,Product,No,3,8.0,9.2,0.81,47
fffe31003800320031003000,Female,Product,No,4,8.0,7.5,0.7,38
fffe3400380037003700,Male,Service,Yes,2,4.0,4.8,0.35,41
fffe32003300380032003100,Male,Product,Yes,0,1.0,3.9,0.26,48
fffe33003400330030003700,Male,Service,Yes,2,3.0,5.2,0.37,39
fffe32003200390030003400,Female,Service,No,1,2.0,5.2,0.36,48
fffe31003400390035003900,Male,Service,No,2,4.0,4.8,0.41,41
fffe32003900320032003900,Female,Service,No,3,7.0,6.5,0.54,47
fffe32003400390031003300,Male,Service,Yes,2,2.0,2.9,0.22,37
fffe32003100310031003300,Male,Product,Yes,1,3.0,5.4,0.31,44
fffe32003700360031003700,Male,Service,Yes,2,4.0,4.7,0.39,46
fffe31003900390031003000,Male,Product,No,3,6.0,6.2,0.54,46
fffe31003300370033003800,Female,Service,Yes,3,7.0,6.2,0.57,44
fffe32003300330033003100,Female,Service,Yes,1,2.0,4.1,0.31,38
fffe32003300350038003200,Male,Product,Yes,2,4.0,7.2,0.55,48
fffe31003100350035003900,Male,Service,Yes,2,3.0,6.4,0.47,45
fffe33003200390035003900,Male,Service,Yes,3,6.0,7.0,0.55,44
fffe32003500380033003900,Female,Service,No,2,5.0,7.0,0.56,42
fffe3700380030003000,Female,Service,No,2,4.0,4.3,0.35,40
fffe32003000360032003300,Male,Service,No,4,8.0,7.3,0.64,47
fffe3100330033003800,Female,Service,Yes,4,6.0,5.3,0.49,37
fffe32003300370034003500,Female,Service,No,0,2.0,2.2,0.15,44
fffe3600330038003800,Female,Product,No,4,6.0,7.2,0.64,38
fffe3200330039003600,Male,Product,Yes,1,2.0,4.5,0.23,45
fffe3800300032003200,Male,Service,No,1,2.0,3.4,0.14,48
fffe32003500360034003700,Male,Product,No,2,4.0,3.6,0.28,42
fffe32003800370033003300,Male,Product,No,3,7.0,7.8,0.61,43
fffe33003000390032003400,Male,Service,Yes,1,3.0,4.9,0.32,38
fffe31003600340037003500,Male,Service,No,3,5.0,8.4,0.67,38
fffe31003800370039003900,Female,Product,No,3,7.0,7.4,0.54,39
fffe3900380032003600,Male,Product,No,3,5.0,7.3,0.55,46
fffe3500300030003000,Female,Service,Yes,3,7.0,8.8,0.83,45
fffe33003200380031003900,Male,Service,No,3,6.0,7.1,0.69,42
fffe31003000380039003500,Female,Product,No,2,4.0,7.4,0.68,47
fffe31003200380033003100,Female,Product,No,2,5.0,8.0,0.6,41
fffe31003900330037003500,Male,Service,Yes,1,3.0,5.1,0.46,44
fffe32003700380032003100,Female,Service,Yes,1,2.0,4.0,0.32,42
fffe32003400330033003100,Male,Product,Yes,1,3.0,5.7,0.44,48
fffe32003300360031003900,Female,Service,Yes,1,2.0,4.8,0.25,38
fffe33003100310036003900,Male,Product,No,3,6.0,8.0,0.6,43
fffe32003500360035003700,Female,Service,Yes,2,3.0,5.5,0.4,40
fffe31003900330030003000,Male,Product,No,2,5.0,5.8,0.51,39
fffe31003500310035003900,Male,Service,No,3,5.0,6.9,0.67,39
fffe31003800350035003700,Male,Service,No,1,3.0,5.9,0.45,47
fffe33003000350032003300,Female,Product,No,1,3.0,3.7,0.31,43
fffe32003400340038003100,Female,Service,No,3,6.0,9.3,0.81,46
fffe31003200370032003600,Female,Service,No,3,8.0,7.7,0.79,39
fffe3600380039003800,Female,Service,No,1,2.0,5.6,0.4,41
fffe32003400300037003700,Male,Service,No,2,4.0,4.5,0.39,42
fffe3900320037003600,Female,Product,Yes,1,1.0,3.6,0.22,43
fffe31003600320037003200,Female,Product,Yes,1,3.0,6.0,0.4,40
fffe32003700340038003500,Male,Service,Yes,1,2.0,2.0,0.04,45
fffe33003400340030003400,Male,Service,Yes,0,1.0,0.0,0.0,47
fffe32003800370037003900,Male,Service,No,2,6.0,7.1,0.62,40
fffe32003200300034003000,Female,Service,No,1,5.0,5.7,0.51,47
fffe310033003900,Male,Service,Yes,2,3.0,2.5,0.2,42
fffe33003400310033003700,Male,Service,No,1,4.0,6.9,0.47,37
fffe3100310037003300,Female,Service,No,2,3.0,4.4,0.21,43
fffe32003600330030003500,Male,Service,Yes,3,6.0,6.3,0.46,37
fffe32003600380039003100,Male,Product,Yes,2,3.0,6.5,0.45,43
fffe32003900300035003600,Male,Service,No,3,7.0,7.7,0.72,37
fffe31003000340038003400,Female,Product,Yes,2,4.0,6.4,0.41,46
fffe31003200380039003200,Male,Service,Yes,2,4.0,6.5,0.44,48
fffe3500340031003300,Female,Service,Yes,2,4.0,5.1,0.43,42
fffe33003200390038003600,Male,Product,No,1,4.0,5.8,0.52,43
fffe31003800360038003200,Female,Product,Yes,1,4.0,5.7,0.44,37
fffe32003500360033003700,Male,Service,No,2,6.0,7.7,0.78,39
fffe33003300350033003500,Female,Service,Yes,2,4.0,4.9,0.34,40
fffe33003200330033003000,Female,Service,No,1,3.0,3.0,0.18,43
fffe33003000360032003300,Female,Service,Yes,3,5.0,5.3,0.38,44
fffe31003200330037003200,Male,Service,Yes,2,4.0,6.3,0.41,45
fffe32003200320033003400,Female,Product,No,2,4.0,4.4,0.32,47
fffe31003900330030003200,Male,Service,No,5,9.0,9.6,0.82,46
fffe3200320037003000,Female,Service,Yes,3,6.0,7.4,0.52,42
fffe31003600300038003400,Female,Service,Yes,2,3.0,2.7,0.21,37
fffe3600320035003600,Male,Service,Yes,2,5.0,6.3,0.56,47
fffe32003800350032003900,Female,Service,No,4,8.0,7.7,0.57,42
fffe3700300037003800,Male,Service,No,1,2.0,4.5,0.35,47
fffe3800380031003300,Male,Product,Yes,2,4.0,7.3,0.64,44
fffe3600340039003700,Female,Service,No,2,3.0,5.6,0.5,38
fffe32003700330035003000,Male,Product,No,2,4.0,7.5,0.53,44
fffe32003900380030003400,Female,Product,Yes,1,3.0,5.1,0.35,43
fffe32003900330030003200,Female,Product,Yes,3,4.0,5.9,0.42,44
fffe32003200330038003100,Female,Service,No,3,6.0,7.8,0.69,45
fffe31003700320030003200,Male,Product,No,2,3.0,6.2,0.39,46
fffe32003200380036003600,Male,Product,Yes,4,7.0,7.5,0.62,38
fffe33003200300039003600,Female,Product,No,3,6.0,6.8,0.55,39
fffe33003400390039003700,Male,Service,No,4,6.0,6.7,0.64,42
fffe33003300350039003800,Male,Service,No,3,6.0,6.4,0.54,41
fffe31003700340034003600,Male,Service,Yes,2,5.0,4.9,0.31,39
fffe3900360037003300,Female,Service,Yes,1,4.0,5.9,0.51,38
fffe32003400380030003300,Male,Product,Yes,1,2.0,4.3,0.24,40
fffe380035003000,Female,Product,No,0,1.0,2.4,0.11,47
fffe31003200370031003900,Female,Service,Yes,2,5.0,5.7,0.35,45
fffe32003100330032003400,Female,Service,Yes,2,3.0,5.1,0.39,43
fffe31003900310037003900,Female,Service,No,2,4.0,5.5,0.39,44
fffe31003900330036003600,Male,Service,No,4,8.0,8.9,0.74,47
